Booking Code,Name,Flight Code,Date,Checked In,Baggage Weight (kg),Baggage Volume (m^3)
ICNAA8430410225465,Katherine Bautista,AA843,041022,Yes,27.21,1.58
ICNAA8430410221564,Mr. Timothy Tapia Jr.,AA843,041022,No,9.9,1.62
ICNAA8430410223195,Mrs. Heidi Taylor DDS,AA843,041022,No,9.7,2.0
ICNAA8430410221926,Ryan Lopez,AA843,041022,No,27.43,1.65
ICNAA8430410226281,Stephanie Brown,AA843,041022,No,16.26,0.56
ICNAA8430410225463,Daniel Barnes,AA843,041022,No,22.57,2.26
ICNAA8430410225981,Jacob Jones,AA843,041022,Yes,25.1,2.25
ICNAA8430410224745,Victoria Galvan,AA843,041022,Yes,19.66,0.71
ICNAA8430410221684,Karen Buchanan,AA843,041022,No,16.27,1.44
ICNAA8430410225207,Brandy Schwartz,AA843,041022,No,33.46,1.99
ICNAA8430410221475,William Mays,AA843,041022,No,32.32,2.44
ICNAA8430410229102,Robert Schroeder,AA843,041022,No,25.75,2.02
ICNAA8430410223071,John Snyder,AA843,041022,No,11.29,2.03
ICNAA8430410226181,Nancy Osborne,AA843,041022,No,7.65,1.36
ICNAA8430410226456,Debbie Ortiz,AA843,041022,No,17.81,2.26
ICNAA8430410227043,John Yates,AA843,041022,Yes,34.09,0.92
ICNAA8430410228343,James Smith,AA843,041022,Yes,13.46,1.92
ICNAA8430410224314,Kenneth Rogers,AA843,041022,No,18.01,2.39
ICNAA8430410224546,George Vincent,AA843,041022,No,7.46,0.56
ICNAA8430410229165,Kimberly Dean,AA843,041022,Yes,23.2,1.25
ICNAA8430410222390,Shawn Richardson,AA843,041022,No,14.66,0.93
ICNAA8430410224781,Nicole James,AA843,041022,No,15.57,2.05
ICNAA8430410222114,Jeff Edwards,AA843,041022,No,8.26,1.22
ICNAA8430410229332,Julie English,AA843,041022,Yes,9.28,1.47
ICNAA8430410226726,Danielle Nunez,AA843,041022,No,10.27,0.78
ICNAA8430410223490,Misty Wong,AA843,041022,Yes,15.43,1.76
ICNAA8430410221606,Susan Wilson,AA843,041022,Yes,31.17,1.61
ICNAA8430410224450,Christopher Dean,AA843,041022,Yes,24.8,1.33
ICNAA8430410221123,Carrie Clark,AA843,041022,Yes,32.36,1.59
ICNAA8430410227502,Derek Marshall,AA843,041022,Yes,31.84,1.46
ICNAA8430410222034,Robin Price,AA843,041022,Yes,5.43,2.4
ICNAA8430410226440,Frank Hicks,AA843,041022,Yes,25.02,2.12
ICNAA8430410223911,Carol Russell,AA843,041022,Yes,7.66,2.34
ICNAA8430410223573,Steven Schroeder,AA843,041022,Yes,5.82,0.72
ICNAA8430410229031,Kimberly Rogers,AA843,041022,No,14.15,1.67
ICNAA8430410225931,Joseph Odonnell,AA843,041022,Yes,32.23,1.87
ICNAA8430410228227,Gabriel Stevens,AA843,041022,No,20.3,1.83
ICNAA8430410226893,Nicole Chapman,AA843,041022,No,26.37,2.35
ICNAA8430410222385,Lindsay Ware,AA843,041022,No,12.07,2.43
ICNAA8430410226877,Christopher Carroll,AA843,041022,No,23.49,1.99
ICNAA8430410225966,Angela Jones,AA843,041022,Yes,30.81,1.0
ICNAA8430410223536,Raymond Riley,AA843,041022,Yes,20.43,0.58
ICNAA8430410222858,Steven Watson,AA843,041022,No,24.23,1.17
ICNAA8430410224467,Aaron Black,AA843,041022,Yes,18.08,0.83
ICNAA8430410222047,Candice Porter,AA843,041022,Yes,29.62,0.6
ICNAA8430410226195,Mr. Jeffrey Griffith,AA843,041022,Yes,32.13,1.0
ICNAA8430410221132,Stephanie Shaw,AA843,041022,No,26.93,1.54
ICNAA8430410225064,Chase Yoder,AA843,041022,Yes,32.95,1.46
ICNAA8430410223685,Tina Nelson,AA843,041022,Yes,15.89,1.85
ICNAA8430410224979,Jessica Ramirez,AA843,041022,Yes,11.55,2.25
ICNAA8430410226092,Andrew Taylor,AA843,041022,No,15.9,2.44
ICNAA8430410228461,Mary Warren,AA843,041022,Yes,25.89,1.76
ICNAA8430410226559,Julie Castro,AA843,041022,Yes,31.48,0.84
ICNAA8430410226808,Cynthia Meyer,AA843,041022,Yes,30.22,2.49
ICNAA8430410223331,William Strickland,AA843,041022,Yes,8.68,2.16
ICNAA8430410228246,Dylan Johnson,AA843,041022,No,24.97,0.67
ICNAA8430410225755,Elizabeth Moore,AA843,041022,No,25.49,1.98
ICNAA8430410222818,Derek Meyers,AA843,041022,Yes,26.31,2.17
ICNAA8430410224165,Timothy Johnson,AA843,041022,No,34.62,1.83
ICNAA8430410221893,Timothy Fisher,AA843,041022,No,28.11,2.24
ICNAA8430410224659,Clarence Palmer,AA843,041022,No,22.66,2.05
ICNAA8430410228981,Taylor Horton,AA843,041022,Yes,24.53,0.57
ICNAA8430410222430,Richard Gibson,AA843,041022,Yes,14.47,2.38
ICNAA8430410229551,Ashley Daniels,AA843,041022,Yes,27.13,2.47
ICNAA8430410221193,Gerald Jordan,AA843,041022,No,22.72,1.7
ICNAA8430410223303,Laura Wilkins,AA843,041022,No,11.03,1.21
ICNAA8430410224815,James Cardenas,AA843,041022,Yes,32.35,1.52
ICNAA8430410222175,Derrick Hatfield,AA843,041022,No,22.62,1.98
ICNAA8430410227243,Ann Gibbs,AA843,041022,Yes,30.44,0.77
ICNAA8430410226064,Morgan Reed,AA843,041022,No,17.16,0.65
ICNAA8430410228212,Elizabeth Torres,AA843,041022,No,13.45,2.16
ICNAA8430410229174,Mrs. Jennifer Walker,AA843,041022,Yes,34.22,0.67
ICNAA8430410222405,Amber Diaz,AA843,041022,Yes,25.91,2.06
ICNAA8430410229898,Andrew Peters,AA843,041022,No,18.13,1.46
ICNAA8430410222131,Mark Marsh,AA843,041022,Yes,14.78,0.72
ICNAA8430410221257,Jessica Lawrence,AA843,041022,No,29.84,2.08
ICNAA8430410228375,Jason Rivers,AA843,041022,No,28.96,1.53
ICNAA8430410223043,Thomas Miller,AA843,041022,Yes,28.2,0.71
ICNAA8430410228328,Cynthia Castillo,AA843,041022,No,25.07,1.28
ICNAA8430410224488,Charles Davis,AA843,041022,Yes,8.34,0.95
ICNAA8430410228055,Mary Sosa,AA843,041022,Yes,27.46,2.43
ICNAA8430410223947,Kimberly Williams,AA843,041022,No,19.01,1.61
ICNAA8430410222670,Joanna Moore,AA843,041022,No,30.97,2.45
ICNAA8430410221961,Michelle Henderson,AA843,041022,Yes,16.31,2.42
ICNAA8430410222552,Glenn Stewart,AA843,041022,No,29.88,1.41
ICNAA8430410227386,Jerry Bishop,AA843,041022,Yes,5.7,0.93
ICNAA8430410221328,Andrew Rivera,AA843,041022,No,26.45,0.81
ICNAA8430410223510,Melanie English,AA843,041022,Yes,26.3,1.86
ICNAA8430410227915,Victoria Castro,AA843,041022,No,21.07,0.63
ICNAA8430410222445,Cheryl Hardy,AA843,041022,Yes,34.24,0.58
ICNAA8430410221660,Jessica Hanna,AA843,041022,No,32.74,2.05
ICNAA8430410226815,Claudia Cox,AA843,041022,No,13.89,0.6
ICNAA8430410221878,Michael Nguyen,AA843,041022,No,33.43,2.32
ICNAA8430410222782,Brandy Smith,AA843,041022,Yes,26.78,1.78
ICNAA8430410223825,Debra Young,AA843,041022,Yes,13.23,1.04
ICNAA8430410225181,Noah Payne,AA843,041022,Yes,29.95,1.97
ICNAA8430410222179,Clayton Johnson,AA843,041022,No,33.78,2.21
ICNAA8430410228718,Paul Lee,AA843,041022,No,30.76,2.26
ICNAA8430410224722,Ellen Clark,AA843,041022,Yes,16.43,1.43
ICNAA8430410229449,David Jordan,AA843,041022,Yes,32.07,1.38
ICNAA8430410222954,Erica Hill,AA843,041022,No,5.91,1.55
ICNAA8430410226733,Stacy Young,AA843,041022,No,9.66,1.08
ICNAA8430410222584,Christopher Taylor,AA843,041022,Yes,24.91,0.81
ICNAA8430410223235,Michael Powell,AA843,041022,No,34.24,1.36
ICNAA8430410223018,Kimberly Wiggins,AA843,041022,Yes,18.72,1.63
ICNAA8430410223936,Brenda Martin,AA843,041022,Yes,8.77,1.8
ICNAA8430410228341,Lydia Villanueva,AA843,041022,Yes,31.87,1.87
ICNAA8430410227202,Timothy Foster,AA843,041022,Yes,32.61,1.7
ICNAA8430410226522,Stacey Fernandez,AA843,041022,No,27.95,1.81
ICNAA8430410223791,Stephanie Johnson,AA843,041022,Yes,12.17,1.11
ICNAA8430410228813,Amanda Hurst,AA843,041022,No,15.28,1.46
ICNAA8430410224704,Linda Mercado,AA843,041022,No,27.8,0.68
ICNAA8430410221928,Courtney Williams,AA843,041022,Yes,9.75,2.47
ICNAA8430410227824,Joseph Boyer,AA843,041022,Yes,5.55,1.32
ICNAA8430410223473,Thomas Odonnell,AA843,041022,Yes,14.31,2.0
ICNAA8430410223072,Brandon Becker,AA843,041022,No,13.73,2.19
ICNAA8430410222592,William Watson,AA843,041022,No,6.59,1.85
ICNAA8430410229107,Chelsea Jennings,AA843,041022,No,26.76,1.15
ICNAA8430410223138,Kimberly Stanley,AA843,041022,Yes,16.69,2.46
ICNAA8430410222080,Tony Jordan,AA843,041022,No,19.42,2.02
ICNAA8430410227958,Rebecca Jones,AA843,041022,Yes,31.93,1.83
ICNAA8430410222472,Kelly Craig,AA843,041022,Yes,24.27,1.94
ICNAA8430410223990,Lori Garrison,AA843,041022,No,11.52,1.51
ICNAA8430410224739,Patricia Carey,AA843,041022,Yes,20.64,2.27
ICNAA8430410223158,Tina Garcia,AA843,041022,Yes,8.13,1.45
ICNAA8430410225543,Elizabeth Esparza,AA843,041022,Yes,25.35,1.06
ICNAA8430410222199,Henry Willis,AA843,041022,No,24.05,0.59
ICNAA8430410221080,Morgan Meyer,AA843,041022,Yes,34.91,1.65
CDGAF2721111243514,Daniel Wong,AF272,111124,No,14.47,1.74
CDGAF2721111247308,Robert Hoffman,AF272,111124,Yes,32.77,1.29
CDGAF2721111241024,Alejandro Woods,AF272,111124,No,25.03,2.0
CDGAF2721111248115,Jennifer Christian,AF272,111124,Yes,31.59,1.27
CDGAF2721111246206,Richard Choi,AF272,111124,Yes,23.82,1.88
CDGAF2721111247867,Nathaniel Perez,AF272,111124,No,17.75,0.65
CDGAF2721111242976,Bradley Johnson,AF272,111124,Yes,25.87,0.84
CDGAF2721111243259,Laura Boone,AF272,111124,Yes,24.98,1.75
CDGAF2721111244000,Nina Oconnor,AF272,111124,No,28.74,1.44
CDGAF2721111243079,John Baxter,AF272,111124,No,10.72,1.45
CDGAF2721111243133,Matthew Nelson,AF272,111124,No,15.76,1.17
CDGAF2721111248902,Wendy Jordan,AF272,111124,No,5.55,0.71
CDGAF2721111242233,Sara Robinson,AF272,111124,No,30.29,1.06
CDGAF2721111245147,Ann Smith,AF272,111124,Yes,29.58,0.78
CDGAF2721111245509,Karen Espinoza,AF272,111124,No,24.08,1.66
CDGAF2721111241911,Natalie Hayes,AF272,111124,Yes,11.11,1.27
CDGAF2721111246554,Keith Green,AF272,111124,No,31.38,1.33
CDGAF2721111249762,William Manning,AF272,111124,No,10.75,0.72
CDGAF2721111241697,Nicole Nichols,AF272,111124,Yes,13.4,1.69
CDGAF2721111241493,Brian Woods,AF272,111124,Yes,7.42,1.03
CDGAF2721111243271,Anna Little,AF272,111124,Yes,34.17,2.13
CDGAF2721111242332,Kimberly Davis,AF272,111124,No,7.12,2.12
CDGAF2721111244491,Suzanne Jones,AF272,111124,No,6.48,1.44
CDGAF2721111246677,Ryan Baxter MD,AF272,111124,No,27.35,1.44
CDGAF2721111243411,Katie Ortiz,AF272,111124,Yes,30.26,2.08
CDGAF2721111245247,Darrell Stephenson DVM,AF272,111124,Yes,33.16,0.96
CDGAF2721111241543,Samantha Singleton,AF272,111124,Yes,29.7,2.43
CDGAF2721111247136,Sarah Burgess,AF272,111124,Yes,10.58,1.11
CDGAF2721111243429,Diane Cox,AF272,111124,Yes,32.99,1.25
CDGAF2721111248269,James Fry,AF272,111124,Yes,25.82,1.56
CDGAF2721111247568,Bruce Rangel,AF272,111124,Yes,9.88,1.06
CDGAF2721111245439,Shannon Jordan,AF272,111124,No,15.27,1.04
CDGAF2721111246172,Jason Odonnell,AF272,111124,Yes,28.39,0.87
CDGAF2721111242122,Laura Sampson,AF272,111124,Yes,26.27,0.97
CDGAF2721111241291,Kenneth Douglas,AF272,111124,No,25.6,1.34
CDGAF2721111246741,Tammy Durham,AF272,111124,Yes,26.62,1.65
CDGAF2721111241342,Michael Salazar,AF272,111124,No,33.05,2.17
CDGAF2721111246093,Karen Griffin,AF272,111124,Yes,18.58,1.94
CDGAF2721111248754,Carmen Bridges,AF272,111124,No,20.88,1.02
CDGAF2721111245383,Rachel Gomez,AF272,111124,Yes,14.61,1.37
CDGAF2721111245892,Wanda Lopez,AF272,111124,Yes,29.73,2.15
CDGAF2721111241269,Kathryn Johnston,AF272,111124,No,34.79,1.83
CDGAF2721111241538,Megan Freeman,AF272,111124,No,6.32,0.97
CDGAF2721111249683,Erica Christensen,AF272,111124,No,31.23,2.12
CDGAF2721111246829,Brian Higgins,AF272,111124,No,20.9,1.92
CDGAF2721111245775,Mrs. Jodi Guzman DDS,AF272,111124,Yes,6.22,0.67
CDGAF2721111244708,Earl Smith,AF272,111124,Yes,18.26,2.22
CDGAF2721111243149,Matthew Dickerson,AF272,111124,No,32.84,1.92
CDGAF2721111244733,William Reed,AF272,111124,Yes,6.97,1.18
CDGAF2721111249824,Sheila Randall,AF272,111124,Yes,10.54,2.49
CDGAF2721111244874,Brenda Walker,AF272,111124,Yes,20.94,0.69
CDGAF2721111242129,William Ward,AF272,111124,Yes,30.28,0.98
CDGAF2721111243426,Charles Mcdonald,AF272,111124,Yes,17.02,1.43
CDGAF2721111248384,Jill Ho,AF272,111124,No,19.45,1.6
CDGAF2721111242834,Matthew Russell,AF272,111124,No,34.18,1.86
CDGAF2721111248345,Jessica Gonzalez,AF272,111124,Yes,26.03,1.23
CDGAF2721111241840,Brent Butler,AF272,111124,No,9.17,1.6
CDGAF2721111246913,Brandy Rodriguez,AF272,111124,No,12.28,1.05
CDGAF2721111248061,Carolyn Norman,AF272,111124,No,28.88,1.61
CDGAF2721111241865,Mary Pierce,AF272,111124,Yes,7.61,1.1
CDGAF2721111247247,Michelle Sullivan,AF272,111124,Yes,16.14,1.89
CDGAF2721111249203,James Gonzalez,AF272,111124,Yes,30.95,1.97
CDGAF2721111243524,Katelyn Tyler,AF272,111124,No,7.03,0.62
CDGAF2721111249952,Jessica Watson,AF272,111124,Yes,29.7,1.85
CDGAF2721111249970,Amanda Davis,AF272,111124,Yes,17.92,1.53
CDGAF2721111248565,Eugene Bailey,AF272,111124,Yes,5.83,0.94
CDGAF2721111244598,Leslie Watson,AF272,111124,Yes,34.5,1.76
CDGAF2721111243784,Anthony Taylor,AF272,111124,Yes,20.59,1.86
CDGAF2721111245748,Lindsey Rivera,AF272,111124,Yes,26.49,1.29
CDGAF2721111245708,Darius Sherman,AF272,111124,No,19.28,0.72
CDGAF2721111246105,Nathan Davis,AF272,111124,No,33.6,1.69
CDGAF2721111242567,Heather Young,AF272,111124,No,23.18,0.62
CDGAF2721111245006,Patricia Reynolds,AF272,111124,No,11.06,0.54
CDGAF2721111242891,William Stout,AF272,111124,No,10.31,1.61
CDGAF2721111248281,Johnathan Logan,AF272,111124,Yes,6.2,0.81
CDGAF2721111249224,Wendy Martinez,AF272,111124,Yes,11.36,0.7
CDGAF2721111242668,Brian Hays,AF272,111124,No,7.4,1.75
CDGAF2721111246046,Jerry Meyer,AF272,111124,No,12.75,2.13
CDGAF2721111247610,David Hawkins,AF272,111124,No,12.05,0.95
CDGAF2721111245994,Barbara Smith,AF272,111124,No,34.01,0.97
CDGAF2721111243390,William Thompson,AF272,111124,Yes,12.99,1.58
CDGAF2721111243331,Julie Winters,AF272,111124,No,7.86,1.06
CDGAF2721111244346,Heather Arias,AF272,111124,No,34.77,0.53
CDGAF2721111241679,Brandon Bell,AF272,111124,No,12.58,1.09
CDGAF2721111244123,Caitlin West,AF272,111124,No,15.57,2.48
CDGAF2721111248746,Scott Colon,AF272,111124,Yes,12.38,2.02
CDGAF2721111247783,Anthony Mitchell,AF272,111124,No,19.04,0.62
CDGAF2721111245318,Douglas Lopez,AF272,111124,Yes,29.22,0.88
CDGAF2721111247517,Jamie Campbell,AF272,111124,No,17.3,1.0
CDGAF2721111248448,Anna Torres,AF272,111124,No,14.24,2.26
CDGAF2721111242859,Jackson Neal,AF272,111124,No,27.88,0.52
CDGAF2721111248062,Jordan Williams,AF272,111124,Yes,32.91,1.52
CDGAF2721111247000,Michael Vasquez,AF272,111124,Yes,11.99,1.05
CDGAF2721111242683,Edward Cook,AF272,111124,Yes,18.78,1.94
CDGAF2721111245859,Antonio Cantu,AF272,111124,No,9.45,1.73
CDGAF2721111243116,Marissa Skinner,AF272,111124,Yes,28.17,0.73
CDGAF2721111243912,Stephanie Kelley,AF272,111124,Yes,8.01,2.05
CDGAF2721111241588,Brian Smith,AF272,111124,No,23.77,2.49
CDGAF2721111248180,Suzanne Gamble,AF272,111124,Yes,24.6,1.03
CDGAF2721111242086,Matthew Cruz,AF272,111124,Yes,10.61,0.94
CDGAF2721111246703,Shawn King,AF272,111124,Yes,24.54,0.9
CDGAF2721111244401,Jason Mccall,AF272,111124,No,16.74,0.54
CDGAF2721111247507,Randy Cooke,AF272,111124,Yes,11.71,1.32
CDGAF2721111248366,Carl Roberts,AF272,111124,Yes,33.8,2.29
CDGAF2721111248573,Steven Williams,AF272,111124,No,33.01,0.9
CDGAF2721111245483,Bradley Smith,AF272,111124,Yes,25.41,2.2
CDGAF2721111249903,Timothy Lopez,AF272,111124,No,25.83,1.08
CDGAF2721111248137,Monique Mendoza,AF272,111124,No,14.38,2.12
CDGAF2721111249103,Maria Fisher,AF272,111124,Yes,7.66,1.5
CDGAF2721111244988,Joshua Smith,AF272,111124,Yes,29.59,1.97
CDGAF2721111245218,Angela Perez,AF272,111124,Yes,21.86,1.96
CDGAF2721111249532,Susan Barnes,AF272,111124,Yes,34.72,0.63
CDGAF2721111242575,Brandon Brown,AF272,111124,No,33.08,1.9
CDGAF2721111246175,Tiffany Brown,AF272,111124,No,33.13,1.22
CDGAF2721111244217,Joseph Parker,AF272,111124,No,21.64,2.06
CDGAF2721111241609,Jorge Roberts,AF272,111124,Yes,26.86,0.78
CDGAF2721111248807,Lori Cain,AF272,111124,Yes,10.8,2.33
CDGAF2721111242579,Bryan Montgomery,AF272,111124,Yes,13.79,1.51
CDGAF2721111247676,Gilbert Morgan,AF272,111124,No,23.04,2.17
CDGAF2721111242418,Carl Mata,AF272,111124,No,9.94,1.7
CDGAF2721111241515,Kristy Conley,AF272,111124,Yes,25.55,2.08
CDGAF2721111248363,Kimberly Ferrell,AF272,111124,No,22.3,2.07
CDGAF2721111248513,Julia Taylor,AF272,111124,No,12.33,0.75
CDGAF2721111248716,Andrew Russo,AF272,111124,Yes,14.23,0.99
CDGAF2721111244863,Meghan Padilla,AF272,111124,Yes,10.77,1.19
CDGAF2721111242957,Lindsey Lee,AF272,111124,No,13.85,1.13
CDGAF2721111249023,Anthony Mckenzie,AF272,111124,No,13.98,1.31
CDGAF2721111245089,Miss Madeline Gray DDS,AF272,111124,No,23.58,0.6
CDGAF2721111243306,Roy Gonzales,AF272,111124,No,24.61,1.94
CDGAF2721111247383,Jenna Harris,AF272,111124,No,9.02,2.42
CDGAF2721111246932,Mr. Mark Frazier PhD,AF272,111124,No,31.12,0.62
CDGAF2721111243783,Gabriel Hernandez,AF272,111124,No,27.54,1.13
CDGAF2721111243660,Charles Krause,AF272,111124,No,31.45,2.48
CDGAF2721111244945,Crystal Miller,AF272,111124,No,16.43,1.59
CDGAF2721111242141,Richard Martin,AF272,111124,Yes,28.5,1.27
CDGAF2721111242362,Mary Suarez,AF272,111124,Yes,11.84,0.87
CDGAF2721111241340,Kimberly Hartman,AF272,111124,No,11.19,2.08
CDGAF2721111248923,Kenneth Colon,AF272,111124,Yes,18.95,1.95
CDGAF2721111245767,Andrea Simon,AF272,111124,Yes,17.78,1.48
CDGAF2721111248232,Michael Smith,AF272,111124,No,20.58,2.12
CDGAF2721111241357,Joshua Gould,AF272,111124,Yes,22.83,0.79
CDGAF2721111242634,Eric Orr,AF272,111124,No,9.62,2.38
CDGAF2721111241305,Amanda Thompson,AF272,111124,No,22.72,0.87
CDGAF2721111246118,Daniel Cruz II,AF272,111124,Yes,25.36,1.97
CDGAF2721111244171,Mrs. Amanda Garcia,AF272,111124,No,8.3,2.29
CDGAF2721111242976,Angela Johnson,AF272,111124,No,13.21,1.68
CDGAF2721111244693,Kimberly May,AF272,111124,No,25.37,2.11
CDGAF2721111248928,Heather Williams,AF272,111124,Yes,5.77,1.95
CDGAF2721111242485,Jonathan Weber,AF272,111124,Yes,14.28,1.36
CDGAF2721111248491,Paula Chase,AF272,111124,Yes,11.14,1.23
CDGAF2721111244111,Steve Smith,AF272,111124,Yes,30.8,0.87
CDGAF2721111248528,Jessica Gonzales,AF272,111124,No,22.34,2.25
CDGAF2721111249938,Terri Harris,AF272,111124,No,28.35,1.09
CDGAF2721111248731,Caitlin Ortiz,AF272,111124,Yes,5.94,1.11
CDGAF2721111248376,Robin Kirby,AF272,111124,No,28.0,1.78
CDGAF2721111241655,Mary Ward,AF272,111124,No,14.62,2.45
CDGAF2721111243958,Ryan Richardson,AF272,111124,Yes,20.24,1.66
CDGAF2721111241670,Derek Barton,AF272,111124,No,19.44,1.62
CDGAF2721111246372,Melanie Tyler,AF272,111124,No,12.27,2.5
CDGAF2721111241384,Jacob Harper,AF272,111124,No,7.31,0.73
CDGAF2721111246053,Rachel Vargas,AF272,111124,No,5.53,2.2
CDGAF2721111241316,Travis Norton,AF272,111124,No,12.34,0.65
CDGAF2721111243340,Kayla Brown,AF272,111124,No,30.68,1.39
CDGAF2721111249271,Emily Watts,AF272,111124,Yes,20.89,1.84
CDGAF2721111249752,Nicolas Potter,AF272,111124,No,33.67,0.71
CDGAF2721111247575,Daniel Elliott,AF272,111124,No,34.84,2.42
CDGAF2721111244507,Regina Paul,AF272,111124,Yes,8.09,2.21
CDGAF2721111246172,Susan Perry,AF272,111124,No,8.93,1.95
CDGAF2721111242706,Scott Hernandez,AF272,111124,Yes,31.48,0.99
CDGAF2721111241609,Lisa Martinez,AF272,111124,Yes,16.55,1.57
CDGAF2721111248309,Mary Newton,AF272,111124,Yes,18.89,1.65
CDGAF2721111241433,Dr. Gina Ferguson,AF272,111124,No,33.31,1.75
CDGAF2721111241713,Vincent Hale,AF272,111124,Yes,31.04,0.61
CDGAF2721111244151,Donna Baker,AF272,111124,Yes,20.67,1.05
CDGAF2721111243616,Taylor Smith,AF272,111124,Yes,34.3,1.12
CDGAF2721111241345,Terry Andrews,AF272,111124,No,26.85,2.05
CDGAF2721111243056,Kevin Blanchard,AF272,111124,Yes,31.75,0.72
CDGAF2721111241615,Christian Guzman,AF272,111124,Yes,7.44,1.2
CDGAF2721111245851,Thomas Nielsen,AF272,111124,Yes,12.59,1.53
CDGAF2721111243051,Amber Dixon,AF272,111124,No,34.77,1.34
CDGAF2721111248935,Michael Washington,AF272,111124,No,32.76,1.03
CDGAF2721111247498,Katie Shelton,AF272,111124,No,33.23,2.16
CDGAF2721111243450,Rachel Norris,AF272,111124,Yes,5.16,1.68
CDGAF2721111244356,Mindy Johnson,AF272,111124,Yes,33.93,1.15
CDGAF2721111246032,Christopher Lawson,AF272,111124,No,29.15,0.97
CDGAF2721111241031,Renee Lynch,AF272,111124,Yes,32.46,1.61
CDGAF2721111249187,Sharon Powell,AF272,111124,No,20.25,1.23
CDGAF2721111241345,Leslie Waller,AF272,111124,Yes,31.94,1.84
CDGAF2721111242579,Sheena Garcia,AF272,111124,Yes,17.93,2.45
CDGAF2721111248877,Tammy Sparks,AF272,111124,No,34.32,1.29
SINAA4581901226768,Mrs. Julia Page,AA458,190122,No,9.39,0.61
SINAA4581901224238,Christopher Williams,AA458,190122,Yes,25.4,1.64
SINAA4581901228493,Julie Alexander,AA458,190122,No,24.15,1.09
SINAA4581901224794,Emily Hayes,AA458,190122,Yes,13.15,2.28
SINAA4581901229381,Joseph Murphy,AA458,190122,No,5.38,1.33
SINAA4581901227374,Billy Stanley,AA458,190122,No,11.76,1.83
SINAA4581901228583,Peter Johnson,AA458,190122,Yes,22.51,2.23
SINAA4581901221608,Michael Smith,AA458,190122,No,13.91,2.01
SINAA4581901227424,Jasmine Peterson,AA458,190122,Yes,26.85,1.66
SINAA4581901229843,Erik Kelly,AA458,190122,Yes,33.68,1.58
SINAA4581901227255,Kathryn Lambert,AA458,190122,No,10.6,0.86
SINAA4581901222646,Christina King DDS,AA458,190122,No,11.82,2.25
SINAA4581901225552,Kenneth Perry,AA458,190122,Yes,6.37,0.83
SINAA4581901224947,Shane Ingram,AA458,190122,No,21.86,1.01
SINAA4581901222323,Raymond Alvarez,AA458,190122,Yes,29.09,0.53
SINAA4581901227316,Duane Lawrence,AA458,190122,No,17.21,0.79
SINAA4581901228077,Jessica Martin,AA458,190122,Yes,15.06,1.27
SINAA4581901225443,Robert Thompson,AA458,190122,No,30.53,1.99
SINAA4581901223063,Mark Carter,AA458,190122,Yes,22.74,2.31
SINAA4581901221977,David Holloway,AA458,190122,Yes,30.09,0.89
SINAA4581901224087,Christopher Roberts,AA458,190122,Yes,31.47,0.55
SINAA4581901228050,Emily Williamson,AA458,190122,Yes,29.62,0.96
SINAA4581901225743,Nathan Torres,AA458,190122,Yes,28.32,0.84
SINAA4581901228567,Charles Lawson,AA458,190122,Yes,33.83,1.58
SINAA4581901221143,Jason Holt,AA458,190122,No,23.48,2.38
SINAA4581901222510,Stephen Hanson,AA458,190122,No,15.8,0.83
SINAA4581901226917,Joseph Warren,AA458,190122,Yes,10.13,0.8
SINAA4581901229477,Lynn Serrano,AA458,190122,Yes,22.37,1.77
SINAA4581901225578,Joseph Foley,AA458,190122,Yes,25.36,2.16
SINAA4581901229319,Jessica Cole,AA458,190122,No,19.82,1.18
SINAA4581901228194,Jeffrey Dunn,AA458,190122,Yes,9.2,1.12
SINAA4581901226217,Tara Burke,AA458,190122,No,28.58,0.59
SINAA4581901223097,Sean Anderson,AA458,190122,No,20.1,1.39
SINAA4581901229561,Justin Humphrey,AA458,190122,No,5.92,2.03
SINAA4581901221383,Danielle Smith,AA458,190122,Yes,30.42,1.19
SINAA4581901223653,Whitney Harris,AA458,190122,Yes,21.96,1.31
SINAA4581901223026,Samuel Bush,AA458,190122,No,8.04,1.37
SINAA4581901227161,Stephanie Hill,AA458,190122,No,30.64,1.22
SINAA4581901228932,Jessica Arnold,AA458,190122,Yes,18.87,2.04
SINAA4581901226203,Mr. David Glover Jr.,AA458,190122,Yes,31.44,2.1
SINAA4581901225499,Jodi Manning,AA458,190122,No,17.21,0.7
SINAA4581901224778,Scott Butler,AA458,190122,No,34.77,2.08
SINAA4581901225797,Natalie Jones,AA458,190122,No,17.32,0.83
SINAA4581901223576,Luis Warner,AA458,190122,Yes,9.39,2.05
